val_loss,epoch,val_recall,val_accuracy,val_precision,val_classifier_loss,val_f1,total_act,total_macs,total_weights,est_act,val_error,step,lr-SGD,train_loss,train_classifier_loss,train_recall,train_error,train_accuracy,train_f1,train_precision,test_recall,test_precision,test_error,test_f1,test_loss,test_accuracy,test_classifier_loss
2.3047561645507812,0,0.10000000149011612,0.104736328125,0.01047363318502903,2.3047561645507812,0.01896132528781891,515956.0,5458368.0,1014120.0,36864.0,0.895263671875,20,,,,,,,,,,,,,,,
2.2799508571624756,1,0.11913727223873138,0.12158203125,0.11376580595970154,2.2799508571624756,0.060427870601415634,515956.0,5458368.0,1014120.0,36864.0,0.87841796875,41,,,,,,,,,,,,,,,
,,,,,,,,,,,,49,0.028960915540557686,,,,,,,,,,,,,,
,2,,,,,,,,,,,49,,2.210080862045288,2.210080862045288,0.17261278629302979,0.8349609375,0.1650390625,0.12228719890117645,0.16872496902942657,,,,,,,
2.0705721378326416,2,0.20077818632125854,0.19921875,0.21027305722236633,2.0705721378326416,0.1353241354227066,515956.0,5458368.0,1014120.0,36864.0,0.80078125,62,,,,,,,,,,,,,,,
1.9658054113388062,3,0.25262439250946045,0.25244140625,0.24441653490066528,1.9658054113388062,0.1991676688194275,515956.0,5458368.0,1014120.0,36864.0,0.74755859375,83,,,,,,,,,,,,,,,
,,,,,,,,,,,,99,0.07704912182095291,,,,,,,,,,,,,,
,4,,,,,,,,,,,99,,1.9475528001785278,1.9475528001785278,0.25696519017219543,0.74609375,0.25390625,0.21967853605747223,0.24303176999092102,,,,,,,
1.8309043645858765,4,0.2937510013580322,0.2939453125,0.29501551389694214,1.8309043645858765,0.26129117608070374,515956.0,5458368.0,1014120.0,36864.0,0.7060546875,104,,,,,,,,,,,,,,,
1.754396677017212,5,0.31704217195510864,0.32080078125,0.3140483498573303,1.754396677017212,0.29843419790267944,515956.0,5458368.0,1014120.0,36864.0,0.67919921875,125,,,,,,,,,,,,,,,
1.6651012897491455,6,0.3740818202495575,0.375244140625,0.3809351623058319,1.6651012897491455,0.37011969089508057,515956.0,5458368.0,1014120.0,36864.0,0.624755859375,146,,,,,,,,,,,,,,,
,,,,,,,,,,,,149,0.14448645965464105,,,,,,,,,,,,,,
,7,,,,,,,,,,,149,,1.7198058366775513,1.7198058366775513,0.3343642055988312,0.66552734375,0.33447265625,0.3198489546775818,0.33639293909072876,,,,,,,
1.5690664052963257,7,0.40839192271232605,0.41064453125,0.4250425100326538,1.5690664052963257,0.4030751585960388,515956.0,5458368.0,1014120.0,36864.0,0.58935546875,167,,,,,,,,,,,,,,,
1.487558126449585,8,0.4519648551940918,0.451904296875,0.45013296604156494,1.487558126449585,0.4435408115386963,515956.0,5458368.0,1014120.0,36864.0,0.548095703125,188,,,,,,,,,,,,,,,
,,,,,,,,,,,,199,0.21474551412941925,,,,,,,,,,,,,,
,9,,,,,,,,,,,199,,1.5340367555618286,1.5340367555618286,0.42312246561050415,0.57470703125,0.42529296875,0.4140055179595947,0.41331684589385986,,,,,,,
1.4590017795562744,9,0.46587246656417847,0.46533203125,0.47513389587402344,1.4590017795562744,0.4605432450771332,515956.0,5458368.0,1014120.0,36864.0,0.53466796875,209,,,,,,,,,,,,,,,
1.3957257270812988,10,0.4919544458389282,0.4921875,0.5018019676208496,1.3957257270812988,0.493730366230011,515956.0,5458368.0,1014120.0,36864.0,0.5078125,230,,,,,,,,,,,,,,,
,,,,,,,,,,,,249,0.27060732936794507,,,,,,,,,,,,,,
,11,,,,,,,,,,,249,,1.450538158416748,1.450538158416748,0.4625685513019562,0.537109375,0.462890625,0.4543614983558655,0.4572056233882904,,,,,,,
1.3747162818908691,11,0.500285804271698,0.50048828125,0.5169727206230164,1.3747162818908691,0.4990048110485077,515956.0,5458368.0,1014120.0,36864.0,0.49951171875,251,,,,,,,,,,,,,,,
1.3356008529663086,12,0.510116696357727,0.511474609375,0.5242305994033813,1.3356008529663086,0.5071669220924377,515956.0,5458368.0,1014120.0,36864.0,0.488525390625,272,,,,,,,,,,,,,,,
1.3505356311798096,13,0.5127353072166443,0.511474609375,0.5312246084213257,1.3505356311798096,0.5067336559295654,515956.0,5458368.0,1014120.0,36864.0,0.488525390625,293,,,,,,,,,,,,,,,
,,,,,,,,,,,,299,0.29838139759138516,,,,,,,,,,,,,,
,14,,,,,,,,,,,299,,1.3856523036956787,1.3856523036956787,0.4997568130493164,0.4970703125,0.5029296875,0.4932091534137726,0.5030059218406677,,,,,,,
1.2678279876708984,14,0.5423251390457153,0.5419921875,0.5470832586288452,1.2678279876708984,0.5380385518074036,515956.0,5458368.0,1014120.0,36864.0,0.4580078125,314,,,,,,,,,,,,,,,
1.2686283588409424,15,0.5447037816047668,0.543212890625,0.557666540145874,1.2686283588409424,0.540090799331665,515956.0,5458368.0,1014120.0,36864.0,0.456787109375,335,,,,,,,,,,,,,,,
,,,,,,,,,,,,349,0.29832463063527354,,,,,,,,,,,,,,
,16,,,,,,,,,,,349,,1.3005969524383545,1.3005969524383545,0.5416477918624878,0.46044921875,0.53955078125,0.538299560546875,0.5365902185440063,,,,,,,
1.208777904510498,16,0.5687792301177979,0.5693359375,0.5778459310531616,1.208777904510498,0.5567063093185425,515956.0,5458368.0,1014120.0,36864.0,0.4306640625,356,,,,,,,,,,,,,,,
1.1768760681152344,17,0.5787948369979858,0.580322265625,0.5933429598808289,1.1768760681152344,0.576561689376831,515956.0,5458368.0,1014120.0,36864.0,0.419677734375,377,,,,,,,,,,,,,,,
1.1446317434310913,18,0.5870797038078308,0.589111328125,0.6151347160339355,1.1446317434310913,0.5881071090698242,515956.0,5458368.0,1014120.0,36864.0,0.410888671875,398,,,,,,,,,,,,,,,
,,,,,,,,,,,,399,0.29020870668135457,,,,,,,,,,,,,,
,19,,,,,,,,,,,399,,1.18059504032135,1.18059504032135,0.5729367136955261,0.421875,0.578125,0.5724295377731323,0.57340008020401,,,,,,,
1.1003355979919434,19,0.6033749580383301,0.603759765625,0.6105482578277588,1.1003355979919434,0.6000791192054749,515956.0,5458368.0,1014120.0,36864.0,0.396240234375,419,,,,,,,,,,,,,,,
